ts,activity,id,tag
885.232497,6,758,f
885.232497,6,759,s
885.562538,5,761,f
885.562538,5,762,s
885.744388,5,762,f
885.778667,1,785,f
885.778667,1,786,s
886.104863,2,776,f
886.104863,2,777,s
886.311816,3,771,f
886.311816,3,772,s
886.317779,3,772,f
886.317779,3,773,s
886.351739,4,763,f
886.351739,5,763,s
886.351739,4,764,s
886.366802,1,786,f
886.366802,1,787,s
886.651247,3,773,f
886.651247,3,774,s
886.7064,4,764,f
886.7064,4,765,s
887.038804,5,763,f
887.038804,5,764,s
887.086647,5,764,f
887.216757,2,777,f
887.216757,2,778,s
887.261236,1,787,f
887.261236,1,788,s
887.373182,4,765,f
887.373182,5,765,s
887.373182,4,766,s
887.426768,1,788,f
887.426768,1,789,s
887.91043,3,774,f
887.91043,3,775,s
888.350828,2,778,f
888.350828,2,779,s
888.375495,5,765,f
888.399217,3,775,f
888.399217,3,776,s
888.49119,2,779,f
888.49119,2,780,s
888.63111,2,780,f
888.63111,2,781,s
888.837657,4,766,f
888.837657,5,766,s
888.837657,4,767,s
889.500516,4,767,f
889.500516,4,768,s
889.522866,1,789,f
889.522866,1,790,s
889.587707,5,766,f
889.587707,5,767,s
889.744719,6,759,f
889.744719,6,760,s
889.847888,3,776,f
889.847888,3,777,s
889.971236,1,790,f
889.971236,1,791,s
889.971926,2,781,f
889.971926,2,782,s
890.162397,2,782,f
890.162397,2,783,s
890.367279,2,783,f
890.367279,2,784,s
890.404026,4,768,f
890.404026,4,769,s
890.510464,4,769,f
890.510464,4,770,s
890.597805,5,767,f
890.597805,5,768,s
890.617789,3,777,f
890.617789,3,778,s
890.657742,4,770,f
890.657742,4,771,s
890.799689,1,791,f
890.799689,1,792,s
891.019738,1,792,f
891.019738,1,793,s
891.025727,3,778,f
891.025727,3,779,s
891.36151,1,793,f
891.36151,1,794,s
891.43657,2,784,f
891.43657,2,785,s
891.503075,6,760,f
891.503075,6,761,s
891.563598,3,779,f
891.563598,3,780,s
891.624941,2,785,f
891.624941,2,786,s
891.965619,2,786,f
891.965619,2,787,s
892.066381,2,787,f
892.066381,2,788,s
892.195266,6,761,f
892.195266,6,762,s
892.269923,3,780,f
892.269923,3,781,s
892.66893,3,781,f
892.66893,3,782,s
892.842915,1,794,f
892.842915,1,795,s
892.843832,5,768,f
892.843832,5,769,s
892.860684,1,795,f
892.860684,1,796,s
892.941289,3,782,f
893.183199,4,771,f
893.183199,4,772,s
893.183199,3,783,s
893.261384,4,772,f
893.261384,4,773,s
893.27679,5,769,f
893.27679,5,770,s
893.512128,4,773,f
893.512128,4,774,s
893.656455,2,788,f
893.656455,2,789,s
893.882711,5,770,f
893.882711,5,771,s
894.149457,5,771,f
894.149457,5,772,s
894.169792,3,783,f
894.169792,3,784,s
894.222087,5,772,f
894.222087,5,773,s
894.28236,2,789,f
894.28236,2,790,s
894.401356,3,784,f
894.401356,3,785,s
894.648902,2,790,f
894.648902,2,791,s
894.766205,5,773,f
895.312003,4,774,f
895.312003,4,775,s
895.656636,1,796,f
895.656636,1,797,s
895.722203,6,762,f
895.722203,6,763,s
895.722203,5,774,s
895.769108,5,774,f
895.987978,3,785,f
895.987978,3,786,s
895.999847,6,763,f
895.999847,6,764,s
896.205631,1,797,f
896.205631,1,798,s
896.335628,4,775,f
896.335628,5,775,s
896.335628,4,776,s
896.348051,5,775,f
896.411819,6,764,f
896.411819,6,765,s
897.172648,6,765,f
897.172648,6,766,s
897.267064,3,786,f
897.267064,3,787,s
897.303554,4,776,f
897.303554,5,776,s
897.303554,4,777,s
897.596046,4,777,f
897.596046,4,778,s
897.598145,6,766,f
897.598145,6,767,s
897.716021,1,798,f
897.716021,1,799,s
897.907539,4,778,f
897.907539,4,779,s
898.19411,4,779,f
898.19411,4,780,s
898.366095,6,767,f
898.366095,6,768,s
898.429168,4,780,f
898.429168,4,781,s
898.589172,6,768,f
898.589172,6,769,s
898.613099,1,799,f
898.613099,1,800,s
898.85223,5,776,f
898.85223,5,777,s
899.931746,6,769,f
899.931746,6,770,s
900.134507,3,787,f
900.134507,3,788,s
900.135908,4,781,f
900.135908,4,782,s
900.637018,6,770,f
900.637018,6,771,s
900.700447,5,777,f
900.700447,5,778,s
900.733552,6,771,f
900.733552,6,772,s
900.815688,6,772,f
900.815688,6,773,s
901.002029,6,773,f
901.002029,6,774,s
901.679578,1,800,f
901.679578,1,801,s
901.738625,3,788,f
901.738625,3,789,s
901.765774,5,778,f
901.765774,5,779,s
901.938236,2,791,f
901.938236,2,792,s
902.269706,4,782,f
902.269706,4,783,s
902.336426,1,801,f
902.336426,1,802,s
902.482152,3,789,f
902.482152,3,790,s
902.670785,2,792,f
902.670785,2,793,s
902.692336,3,790,f
902.692336,3,791,s
902.839009,3,791,f
902.839009,3,792,s
903.219313,1,802,f
903.219313,1,803,s
903.298092,2,793,f
903.298092,2,794,s
903.305861,2,794,f
903.305861,2,795,s
904.112321,1,803,f
904.112321,1,804,s
904.140243,1,804,f
904.140243,1,805,s
904.363087,6,774,f
904.363087,6,775,s
904.364042,6,775,f
904.364042,6,776,s
904.497174,5,779,f
904.497174,5,780,s
904.925663,1,805,f
904.925663,1,806,s
905.137663,2,795,f
905.137663,2,796,s
905.543918,4,783,f
905.543918,4,784,s
905.622139,5,780,f
905.622139,5,781,s
905.679189,6,776,f
905.679189,6,777,s
905.706228,3,792,f
905.706228,3,793,s
905.760963,4,784,f
905.760963,4,785,s
905.953535,2,796,f
905.953535,2,797,s
906.104534,1,806,f
906.104534,1,807,s
906.349158,3,793,f
906.349158,3,794,s
906.613262,5,781,f
906.613262,5,782,s
906.995111,5,782,f
906.995111,5,783,s
907.044024,4,785,f
907.044024,4,786,s
907.371864,3,794,f
907.371864,3,795,s
907.397944,1,807,f
907.397944,1,808,s
907.817985,3,795,f
907.817985,3,796,s
907.854229,4,786,f
907.854229,4,787,s
908.228609,3,796,f
908.505957,1,808,f
908.604133,2,797,f
908.604133,3,797,s
908.604133,2,798,s
908.604133,1,809,s
908.632007,4,787,f
908.632007,4,788,s
908.875476,5,783,f
908.875476,5,784,s
908.953414,3,797,f
908.985949,2,798,f
908.985949,3,798,s
908.985949,2,799,s
909.313916,5,784,f
909.313916,5,785,s
909.420348,2,799,f
909.420348,2,800,s
909.625466,1,809,f
909.625466,1,810,s
909.657939,3,798,f
909.657939,3,799,s
910.402447,3,799,f
910.411152,5,785,f
910.411152,5,786,s
910.526213,1,810,f
910.526213,1,811,s
910.75345,5,786,f
910.75345,5,787,s
910.883166,4,788,f
910.883166,4,789,s
910.92256,1,811,f
910.980094,2,800,f
910.980094,3,800,s
910.980094,2,801,s
910.980094,1,812,s
910.985907,4,789,f
910.985907,4,790,s
911.690425,1,812,f
911.810835,3,800,f
911.839679,4,790,f
911.839679,4,791,s
912.390085,4,791,f
912.390085,4,792,s
912.517808,6,777,f
912.517808,6,778,s
913.408413,4,792,f
913.408413,4,793,s
913.846834,6,778,f
913.846834,6,779,s
914.243611,5,787,f
914.243611,5,788,s
914.595345,6,779,f
914.595345,6,780,s
914.927391,4,793,f
914.927391,4,794,s
915.061699,2,801,f
915.061699,3,801,s
915.061699,2,802,s
915.061699,1,813,s
915.079257,6,780,f
915.079257,6,781,s
915.187743,2,802,f
915.187743,2,803,s
915.544299,2,803,f
915.544299,2,804,s
915.83669,2,804,f
915.83669,2,805,s
915.882367,5,788,f
915.882367,5,789,s
915.970922,6,781,f
915.970922,6,782,s
916.493158,2,805,f
916.493158,2,806,s
916.675007,3,801,f
916.675007,3,802,s
916.698286,3,802,f
916.698286,3,803,s
916.785628,6,782,f
916.785628,6,783,s
916.883075,2,806,f
916.883075,2,807,s
917.060716,4,794,f
917.060716,4,795,s
917.256585,3,803,f
917.256585,3,804,s
917.534957,4,795,f
917.534957,4,796,s
917.591912,5,789,f
917.591912,5,790,s
917.644222,4,796,f
917.644222,4,797,s
917.722819,3,804,f
917.722819,3,805,s
917.958807,6,783,f
917.958807,6,784,s
918.166363,2,807,f
918.166363,2,808,s
918.177743,2,808,f
918.177743,2,809,s
918.205124,4,797,f
918.205124,4,798,s
918.216314,5,790,f
918.216314,5,791,s
918.558406,3,805,f
918.558406,3,806,s
918.592125,6,784,f
918.592125,6,785,s
918.652009,2,809,f
918.652009,2,810,s
918.969342,2,810,f
918.969342,2,811,s
919.071721,4,798,f
919.071721,4,799,s
919.976967,6,785,f
919.976967,6,786,s
920.250445,5,791,f
920.250445,5,792,s
920.393669,5,792,f
920.393669,5,793,s
920.535473,2,811,f
920.535473,2,812,s
920.602617,3,806,f
920.602617,3,807,s
920.624607,2,812,f
920.688857,6,786,f
920.688857,6,787,s
921.011973,3,807,f
921.011973,3,808,s
921.018942,5,793,f
921.018942,5,794,s
921.330837,3,808,f
921.330837,3,809,s
921.45921,5,794,f
921.45921,5,795,s
921.471832,4,799,f
921.471832,4,800,s
921.480015,4,800,f
921.480015,4,801,s
921.670911,4,801,f
921.670911,4,802,s
921.977088,3,809,f
921.977088,3,810,s
921.999924,5,795,f
921.999924,5,796,s
922.004489,1,813,f
922.004489,1,814,s
922.004489,2,813,s
922.524282,1,814,f
922.524282,1,815,s
922.543896,6,787,f
922.543896,6,788,s
922.792054,3,810,f
922.792054,3,811,s
922.801206,5,796,f
922.801206,5,797,s
922.971099,1,815,f
922.971099,1,816,s
923.071343,6,788,f
923.071343,6,789,s
923.220032,3,811,f
923.220032,3,812,s
923.449925,6,789,f
923.449925,6,790,s
923.730104,5,797,f
923.730104,5,798,s
923.754097,6,790,f
923.754097,6,791,s
924.069816,2,813,f
924.069816,2,814,s
924.742145,3,812,f
924.742145,3,813,s
924.92163,5,798,f
924.92163,5,799,s
925.027041,5,799,f
925.027041,5,800,s
925.042088,5,800,f
925.042088,5,801,s
925.202214,4,802,f
925.202214,4,803,s
925.290012,2,814,f
925.290012,2,815,s
925.432185,2,815,f
926.137503,6,791,f
926.137503,6,792,s
926.201257,6,792,f
926.201257,6,793,s
926.809828,1,816,f
926.809828,1,817,s
926.809828,2,816,s
926.885736,4,803,f
926.885736,4,804,s
927.111245,2,816,f
927.289409,5,801,f
927.289409,5,802,s
927.347377,5,802,f
927.347377,5,803,s
927.349985,6,793,f
927.349985,6,794,s
927.714661,5,803,f
928.384388,1,817,f
928.384388,1,818,s
928.384388,2,817,s
928.533203,2,817,f
928.635598,6,794,f
928.635598,6,795,s
928.636665,1,818,f
928.636665,1,819,s
928.636665,2,818,s
928.802464,3,813,f
928.802464,3,814,s
928.817065,1,819,f
928.817065,1,820,s
928.855354,1,820,f
928.855354,1,821,s
928.912273,1,821,f
928.912273,1,822,s
929.213734,1,822,f
929.213734,1,823,s
929.565727,2,818,f
929.565727,2,819,s
929.851282,2,819,f
929.851282,2,820,s
930.481217,4,804,f
930.481217,5,804,s
930.481217,4,805,s
930.715058,6,795,f
930.715058,6,796,s
930.787215,2,820,f
930.787215,2,821,s
930.845147,5,804,f
931.008653,6,796,f
931.008653,6,797,s
931.052075,3,814,f
931.052075,3,815,s
931.083253,4,805,f
931.083253,5,805,s
931.083253,4,806,s
931.092634,6,797,f
931.092634,6,798,s
931.494133,3,815,f
931.494133,3,816,s
931.767584,2,821,f
931.767584,2,822,s
931.792486,4,806,f
931.792486,4,807,s
931.845281,5,805,f
931.845281,5,806,s
931.917225,4,807,f
931.917225,4,808,s
932.029455,2,822,f
932.214537,5,806,f
932.214537,5,807,s
932.479772,6,798,f
932.479772,6,799,s
932.99973,1,823,f
932.99973,1,824,s
932.99973,2,823,s
933.073433,1,824,f
933.073433,1,825,s
933.318535,3,816,f
933.318535,3,817,s
933.49513,6,799,f
933.49513,6,800,s
933.604518,6,800,f
933.604518,6,801,s
933.748509,3,817,f
933.748509,3,818,s
933.788156,3,818,f
933.788156,3,819,s
933.806981,2,823,f
933.806981,2,824,s
933.986879,2,824,f
934.678963,6,801,f
934.678963,6,802,s
934.912948,3,819,f
935.044076,5,807,f
935.888295,4,808,f
935.888295,5,808,s
935.888295,4,809,s
935.888295,3,820,s
935.935974,3,820,f
935.980168,4,809,f
935.980168,4,810,s
935.980168,3,821,s
936.005935,1,825,f
936.005935,1,826,s
936.005935,2,825,s
936.085077,3,821,f
936.238364,2,825,f
936.28703,1,826,f
936.28703,1,827,s
936.28703,2,826,s
936.342982,5,808,f
936.342982,5,809,s
936.45854,5,809,f
936.519022,1,827,f
936.519022,1,828,s
936.586886,6,802,f
936.586886,6,803,s
936.62808,1,828,f
936.62808,1,829,s
936.681496,4,810,f
936.681496,5,810,s
936.681496,4,811,s
936.681496,3,822,s
936.704661,5,810,f
936.758295,6,803,f
936.758295,6,804,s
936.764429,3,822,f
936.865815,1,829,f
936.865815,1,830,s
936.970345,6,804,f
936.970345,6,805,s
936.989058,2,826,f
936.989058,2,827,s
937.129726,6,805,f
937.129726,6,806,s
937.152898,2,827,f
937.152898,2,828,s
937.516422,1,830,f
937.516422,1,831,s
937.921952,1,831,f
937.921952,1,832,s
939.113137,4,811,f
939.113137,5,811,s
939.113137,4,812,s
939.113137,3,823,s
939.498295,4,812,f
939.498295,4,813,s
939.571213,2,828,f
939.571213,2,829,s
939.669901,2,829,f
939.669901,2,830,s
939.829838,6,806,f
939.829838,6,807,s
939.840021,4,813,f
939.840021,4,814,s
939.90302,1,832,f
939.90302,1,833,s
940.021428,5,811,f
940.021428,5,812,s
940.367142,5,812,f
940.367142,5,813,s
940.639901,1,833,f
940.639901,1,834,s
940.905175,1,834,f
940.905175,1,835,s
941.112036,4,814,f
941.112036,4,815,s
941.356328,3,823,f
941.356328,3,824,s
942.436567,4,815,f
942.436567,4,816,s
942.675738,5,813,f
942.675738,5,814,s
942.723233,6,807,f
942.723233,6,808,s
942.781712,6,808,f
942.781712,6,809,s
943.036209,5,814,f
943.036209,5,815,s
943.441342,2,830,f
943.441342,2,831,s
943.454079,4,816,f
943.454079,4,817,s
943.52108,6,809,f
943.52108,6,810,s
943.616844,1,835,f
943.616844,1,836,s
943.724118,4,817,f
943.724118,4,818,s
944.076032,5,815,f
944.076032,5,816,s
944.103023,2,831,f
944.103023,2,832,s
944.109737,5,816,f
944.109737,5,817,s
944.263689,2,832,f
944.263689,2,833,s
944.331713,4,818,f
944.331713,4,819,s
944.816313,4,819,f
944.816313,4,820,s
944.906546,1,836,f
944.906546,1,837,s
945.063007,2,833,f
945.063007,2,834,s
945.292946,2,834,f
945.292946,2,835,s
945.550303,5,817,f
945.550303,5,818,s
945.73157,3,824,f
945.73157,3,825,s
945.804804,6,810,f
945.804804,6,811,s
946.04848,3,825,f
946.04848,3,826,s
946.114793,2,835,f
946.114793,2,836,s
946.37634,1,837,f
946.37634,1,838,s
946.626226,4,820,f
946.626226,4,821,s
946.831666,5,818,f
946.831666,5,819,s
947.013409,4,821,f
947.013409,4,822,s
947.079387,1,838,f
947.079387,1,839,s
947.202719,4,822,f
947.202719,4,823,s
947.367956,4,823,f
947.367956,4,824,s
947.443282,3,826,f
947.443282,3,827,s
947.483009,2,836,f
947.483009,2,837,s
947.576516,4,824,f
947.576516,4,825,s
947.867563,5,819,f
947.867563,5,820,s
948.170256,3,827,f
948.170256,3,828,s
948.407252,1,839,f
948.407252,1,840,s
948.702661,5,820,f
948.702661,5,821,s
948.730831,5,821,f
948.730831,5,822,s
948.733509,5,822,f
949.622228,4,825,f
949.622228,4,826,s
949.637806,2,837,f
949.637806,2,838,s
949.678266,3,828,f
949.678266,3,829,s
949.696708,2,838,f
949.696708,2,839,s
949.717295,4,826,f
949.717295,4,827,s
950.23751,1,840,f
950.23751,1,841,s
950.316872,6,811,f
950.316872,6,812,s
950.316872,5,823,s
950.469345,4,827,f
950.469345,4,828,s
950.703751,6,812,f
950.703751,6,813,s
950.936102,1,841,f
950.936102,1,842,s
951.390697,2,839,f
951.390697,2,840,s
951.76548,3,829,f
951.76548,3,830,s
951.77924,4,828,f
951.77924,4,829,s
951.986199,4,829,f
952.061344,1,842,f
952.061344,1,843,s
952.314185,2,840,f
952.314185,2,841,s
952.429038,1,843,f
952.429038,1,844,s
952.438246,5,823,f
952.438246,5,824,s
952.54215,1,844,f
952.54215,1,845,s
952.573937,2,841,f
952.57543,1,845,f
952.57543,1,846,s
952.852471,1,846,f
952.852471,1,847,s
953.045335,6,813,f
953.045335,6,814,s
953.690169,3,830,f
953.690169,4,830,s
953.690169,3,831,s
953.690169,2,842,s
953.841361,4,830,f
953.929327,3,831,f
953.929327,4,831,s
953.929327,3,832,s
953.960761,1,847,f
953.960761,1,848,s
953.970678,6,814,f
953.970678,6,815,s
954.065457,6,815,f
954.065457,6,816,s
954.123854,4,831,f
954.595011,1,848,f
954.595011,1,849,s
954.730501,5,824,f
954.730501,5,825,s
954.876147,1,849,f
954.876147,1,850,s
955.045936,1,850,f
955.045936,1,851,s
955.092499,3,832,f
955.092499,4,832,s
955.092499,3,833,s
955.208202,3,833,f
955.208202,3,834,s
955.316086,1,851,f
955.316086,1,852,s
955.323052,1,852,f
955.323052,1,853,s
955.516194,6,816,f
955.516194,6,817,s
955.545504,1,853,f
955.742226,3,834,f
955.742226,3,835,s
955.837574,6,817,f
955.837574,6,818,s
955.927181,2,842,f
955.927181,2,843,s
955.927181,1,854,s
956.293566,6,818,f
956.293566,6,819,s
956.350859,4,832,f
956.350859,4,833,s
956.44626,1,854,f
956.940742,6,819,f
956.940742,6,820,s
957.168468,5,825,f
957.168468,5,826,s
957.222217,2,843,f
957.222217,2,844,s
957.222217,1,855,s
957.566343,1,855,f
957.947169,2,844,f
957.947169,2,845,s
957.947169,1,856,s
958.006971,4,833,f
958.006971,4,834,s
958.502856,2,845,f
958.502856,2,846,s
958.614428,4,834,f
958.693166,2,846,f
958.896696,1,856,f
958.896696,1,857,s
958.911731,6,820,f
958.911731,6,821,s
959.03652,6,821,f
959.03652,6,822,s
959.188354,1,857,f
959.484386,3,835,f
959.484386,4,835,s
959.484386,3,836,s
959.484386,2,847,s
959.484386,1,858,s
959.878293,2,847,f
960.113058,5,826,f
960.113058,5,827,s
960.64789,6,822,f
960.64789,6,823,s
960.650025,1,858,f
960.869631,4,835,f
960.909954,3,836,f
960.909954,4,836,s
960.909954,3,837,s
960.909954,2,848,s
960.909954,1,859,s
961.01812,6,823,f
961.01812,6,824,s
961.05393,1,859,f
961.841695,6,824,f
961.841695,6,825,s
961.863737,5,827,f
961.863737,5,828,s
961.884167,3,837,f
961.884167,3,838,s
962.234351,5,828,f
962.234351,5,829,s
962.425421,3,838,f
962.425421,3,839,s
962.462776,2,848,f
962.462776,2,849,s
962.462776,1,860,s
962.487252,4,836,f
962.487252,4,837,s
962.51376,4,837,f
962.51376,4,838,s
962.668828,1,860,f
962.885245,4,838,f
963.353966,6,825,f
963.353966,6,826,s
963.818041,2,849,f
963.818041,2,850,s
963.818041,1,861,s
963.980305,6,826,f
963.980305,6,827,s
964.473467,3,839,f
964.473467,4,839,s
964.473467,3,840,s
964.539592,6,827,f
964.539592,6,828,s
964.773251,5,829,f
964.773251,5,830,s
964.853895,1,861,f
964.965512,5,830,f
964.965512,5,831,s
965.030421,6,828,f
965.030421,6,829,s
965.041186,5,831,f
965.041186,5,832,s
965.164002,6,829,f
965.164002,6,830,s
965.166292,5,832,f
965.166292,5,833,s
965.373021,4,839,f
965.380966,6,830,f
965.380966,6,831,s
965.846757,3,840,f
965.846757,4,840,s
965.846757,3,841,s
966.081601,4,840,f
966.213275,5,833,f
966.213275,5,834,s
966.398257,5,834,f
966.398257,5,835,s
966.45876,6,831,f
966.45876,6,832,s
966.689492,3,841,f
966.689492,4,841,s
966.689492,3,842,s
966.793358,6,832,f
966.793358,6,833,s
966.931382,5,835,f
966.931382,5,836,s
966.977598,6,833,f
966.977598,6,834,s
967.137726,6,834,f
967.137726,6,835,s
967.467963,4,841,f
967.676276,3,842,f
967.676276,4,842,s
967.676276,3,843,s
967.683314,6,835,f
968.413302,2,850,f
968.413302,2,851,s
968.413302,1,862,s
968.958413,3,843,f
968.958413,3,844,s
969.095986,2,851,f
969.095986,2,852,s
969.208505,4,842,f
969.208505,4,843,s
969.424132,1,862,f
969.424132,1,863,s
969.550312,1,863,f
969.987673,4,843,f
970.223789,2,852,f
970.223789,2,853,s
970.223789,1,864,s
970.247289,1,864,f
970.298518,2,853,f
970.298518,2,854,s
970.298518,1,865,s
970.48261,3,844,f
970.48261,4,844,s
970.48261,3,845,s
970.666128,1,865,f
970.776103,3,845,f
970.776103,3,846,s
971.165972,4,844,f
971.165972,4,845,s
971.235866,5,836,f
971.235866,6,836,s
971.235866,5,837,s
971.345301,2,854,f
971.345301,2,855,s
971.345301,1,866,s
971.504252,6,836,f
971.62919,5,837,f
971.62919,6,837,s
971.62919,5,838,s
971.664721,3,846,f
971.664721,3,847,s
971.748188,4,845,f
971.748188,4,846,s
971.765192,6,837,f
971.941396,3,847,f
971.941396,3,848,s
972.105116,5,838,f
972.105116,6,838,s
972.105116,5,839,s
972.265442,1,866,f
972.296832,6,838,f
972.6676,2,855,f
972.6676,2,856,s
972.6676,1,867,s
972.670463,1,867,f
973.26229,2,856,f
973.26229,2,857,s
973.26229,1,868,s
973.367018,2,857,f
973.367018,2,858,s
973.546683,3,848,f
973.546683,3,849,s
973.629911,1,868,f
973.629911,1,869,s
973.939274,4,846,f
973.939274,4,847,s
974.143139,2,858,f
974.143139,2,859,s
974.534493,5,839,f
974.534493,6,839,s
974.534493,5,840,s
974.748985,4,847,f
974.748985,4,848,s
974.889788,3,849,f
974.889788,3,850,s
974.890172,6,839,f
974.949538,3,850,f
974.949538,3,851,s
975.06468,4,848,f
975.06468,4,849,s
975.311156,4,849,f
975.311156,4,850,s
975.447653,1,869,f
975.447653,1,870,s
975.570945,2,859,f
975.570945,2,860,s
975.930763,5,840,f
975.930763,6,840,s
975.930763,5,841,s
976.043878,4,850,f
976.152906,2,860,f
976.152906,2,861,s
976.37161,5,841,f
976.37161,5,842,s
977.952235,6,840,f
977.952235,6,841,s
978.03383,3,851,f
978.03383,4,851,s
978.03383,3,852,s
978.111166,2,861,f
978.111166,2,862,s
978.714888,4,851,f
979.17332,3,852,f
979.17332,4,852,s
979.17332,3,853,s
979.416247,2,862,f
979.416247,2,863,s
979.605533,2,863,f
979.605533,2,864,s
979.852715,2,864,f
979.903474,4,852,f
980.302334,5,842,f
980.302334,5,843,s
980.645449,3,853,f
980.645449,4,853,s
980.645449,3,854,s
980.645449,2,865,s
981.60445,1,870,f
981.60445,1,871,s
981.673991,5,843,f
981.673991,5,844,s
981.836132,4,853,f
982.210711,6,841,f
982.210711,6,842,s
982.288072,3,854,f
982.288072,4,854,s
982.288072,3,855,s
982.304805,3,855,f
982.304805,3,856,s
982.60297,3,856,f
982.60297,3,857,s
982.673077,3,857,f
982.673077,3,858,s
982.827735,1,871,f
982.827735,1,872,s
982.963662,4,854,f
982.963662,4,855,s
982.983287,1,872,f
982.983287,1,873,s
983.14972,1,873,f
983.14972,1,874,s
983.151997,2,865,f
983.151997,2,866,s
983.219755,2,866,f
983.219755,2,867,s
983.314249,1,874,f
983.314249,1,875,s
983.354029,4,855,f
983.409292,2,867,f
983.409292,2,868,s
983.654212,3,858,f
983.654212,3,859,s
983.689256,3,859,f
983.689256,3,860,s
983.870694,1,875,f
983.870694,1,876,s
984.062064,2,868,f
984.062064,2,869,s
984.219297,3,860,f
984.219297,3,861,s
984.721843,3,861,f
984.721843,3,862,s
984.993086,1,876,f
984.993086,1,877,s
985.009844,5,844,f
985.009844,5,845,s
985.009844,4,856,s
985.108195,6,842,f
985.108195,6,843,s
985.150819,2,869,f
985.150819,2,870,s
985.473364,6,843,f
985.473364,6,844,s
985.544027,3,862,f
985.544027,3,863,s
985.632708,3,863,f
985.632708,3,864,s
985.701107,3,864,f
985.701107,3,865,s
985.703928,6,844,f
985.72907,5,845,f
985.72907,6,845,s
985.72907,5,846,s
986.046913,6,845,f
986.198944,3,865,f
986.198944,3,866,s
986.684042,3,866,f
986.684042,3,867,s
987.008521,4,856,f
987.008521,4,857,s
987.03512,5,846,f
987.03512,6,846,s
987.03512,5,847,s
987.416579,6,846,f
987.468341,3,867,f
987.468341,3,868,s
987.659163,5,847,f
987.659163,6,847,s
987.659163,5,848,s
988.102613,1,877,f
988.102613,1,878,s
988.297611,4,857,f
988.297611,4,858,s
988.304427,1,878,f
988.304427,1,879,s
988.87459,6,847,f
989.077603,2,870,f
989.077603,2,871,s
989.446775,1,879,f
989.446775,1,880,s
989.458215,4,858,f
989.458215,4,859,s
989.529136,3,868,f
989.529136,3,869,s
989.568923,5,848,f
989.568923,6,848,s
989.568923,5,849,s
989.657823,6,848,f
989.670702,4,859,f
989.670702,4,860,s
990.06686,1,880,f
990.06686,1,881,s
990.562274,1,881,f
990.562274,1,882,s
990.786623,4,860,f
990.945267,1,882,f
991.04314,5,849,f
991.04314,6,849,s
991.04314,5,850,s
991.04314,4,861,s
991.258886,4,861,f
991.315185,6,849,f
991.509058,3,869,f
991.509058,3,870,s
991.518273,3,870,f
991.834821,2,871,f
991.834821,3,871,s
991.834821,2,872,s
991.834821,1,883,s
991.940084,5,850,f
991.940084,6,850,s
991.940084,5,851,s
991.940084,4,862,s
991.941043,4,862,f
992.690641,2,872,f
992.690641,2,873,s
993.5371,1,883,f
993.5371,1,884,s
993.919489,6,850,f
994.030362,3,871,f
994.030362,3,872,s
994.527967,1,884,f
994.868851,3,872,f
995.229317,5,851,f
995.229317,6,851,s
995.229317,5,852,s
995.229317,4,863,s
995.486592,4,863,f
996.174923,6,851,f
996.400298,5,852,f
996.400298,6,852,s
996.400298,5,853,s
996.400298,4,864,s
996.77155,4,864,f
997.194246,2,873,f
997.194246,3,873,s
997.194246,2,874,s
997.194246,1,885,s
997.386841,5,853,f
997.386841,5,854,s
997.386841,4,865,s
997.682391,6,852,f
997.682391,6,853,s
997.732674,2,874,f
997.732674,2,875,s
998.136546,6,853,f
998.23574,3,873,f
998.23574,3,874,s
998.661122,4,865,f
998.663919,5,854,f
998.663919,6,854,s
998.663919,5,855,s
998.663919,4,866,s
998.678393,5,855,f
998.678393,5,856,s
998.930063,3,874,f
999.501507,5,856,f
999.501507,5,857,s
999.92508,4,866,f
999.92508,4,867,s
999.976102,2,875,f
999.976102,3,875,s
999.976102,2,876,s
1000.024323,1,885,f
1000.024323,1,886,s
1000.413794,6,854,f
1000.413794,6,855,s
1000.47131,6,855,f
1000.47131,6,856,s
1000.534275,6,856,f
1000.633651,4,867,f
1000.633651,4,868,s
1001.029922,1,886,f
1001.029922,1,887,s
1001.135395,5,857,f
1001.135395,6,857,s
1001.135395,5,858,s
1001.567411,1,887,f
1001.605083,3,875,f
1001.952169,6,857,f
1002.801487,2,876,f
1002.801487,3,876,s
1002.801487,2,877,s
1002.801487,1,888,s
1003.079024,1,888,f
1003.298006,3,876,f
1004.415234,2,877,f
1004.415234,3,877,s
1004.415234,2,878,s
1004.415234,1,889,s
1005.158143,1,889,f
1005.239647,2,878,f
1005.239647,2,879,s
1005.239647,1,890,s
1005.831561,5,858,f
1005.831561,6,858,s
1005.831561,5,859,s
1005.938661,5,859,f
1005.938661,5,860,s
1006.019003,1,890,f
1006.468564,4,868,f
1006.468564,4,869,s
1006.491692,5,860,f
1006.491692,5,861,s
1006.554983,5,861,f
1006.554983,5,862,s
1007.158369,3,877,f
1007.158369,3,878,s
1007.536668,4,869,f
1007.536668,4,870,s
1007.871768,5,862,f
1007.871768,5,863,s
1007.890227,3,878,f
1008.041212,5,863,f
1008.041212,5,864,s
1008.581709,4,870,f
1008.581709,4,871,s
1008.999298,5,864,f
1008.999298,5,865,s
1009.160324,2,879,f
1009.160324,3,879,s
1009.160324,2,880,s
1009.160324,1,891,s
1009.215327,3,879,f
1009.562912,6,858,f
1009.562912,6,859,s
1009.56955,4,871,f
1009.56955,4,872,s
