id,activity,ts
10674,1,3574.3
10660,5,3574.3
10675,1,3574.4
10674,2,3574.4
10674,5,3574.4
10676,1,3574.4
10675,2,3574.5
10675,5,3574.5
10677,1,3574.5
10676,2,3574.5
10678,1,3574.5
10676,5,3574.6
10677,2,3574.6
10679,1,3574.6
10661,3,3574.6
10677,5,3574.6
10680,1,3574.6
10661,5,3574.6
10678,2,3574.7
10681,1,3574.7
10678,5,3574.7
10679,2,3574.7
10682,1,3574.7
10679,5,3574.7
10681,2,3574.8
10683,1,3574.8
10681,5,3574.8
10682,2,3574.8
10684,1,3574.8
10682,5,3574.9
10683,2,3574.9
10683,5,3574.9
10684,2,3575
10684,5,3575
10685,1,3575
10686,1,3575
10685,2,3575.1
10687,1,3575.1
10685,5,3575.1
10686,2,3575.1
10688,1,3575.1
10686,5,3575.1
10654,4,3575.2
10689,1,3575.2
10687,2,3575.2
10690,1,3575.2
10654,5,3575.2
10687,5,3575.2
10688,2,3575.2
10691,1,3575.2
10688,5,3575.3
10690,2,3575.3
10692,1,3575.3
10690,5,3575.3
10691,2,3575.4
10693,1,3575.4
10691,5,3575.4
10692,2,3575.4
10694,1,3575.4
10692,5,3575.5
10673,3,3575.5
10695,1,3575.5
10656,4,3575.5
10693,2,3575.5
10696,1,3575.5
10673,5,3575.5
10680,3,3575.5
10656,5,3575.5
10697,1,3575.5
10698,1,3575.5
10694,2,3575.6
10693,5,3575.6
10680,5,3575.6
10699,1,3575.6
10696,2,3575.6
10694,5,3575.6
10700,1,3575.7
10696,5,3575.7
10699,2,3575.7
10699,5,3575.7
10701,1,3575.8
10700,2,3575.8
10702,1,3575.8
10700,5,3575.8
10701,2,3575.8
10703,1,3575.8
10695,3,3575.8
10701,5,3575.9
10695,5,3575.9
10702,2,3575.9
10689,4,3575.9
10702,5,3575.9
10703,2,3575.9
10689,5,3576
10704,1,3576
10703,5,3576
10705,1,3576
10706,1,3576.1
10705,2,3576.1
10705,5,3576.1
10707,1,3576.1
10708,1,3576.1
10706,2,3576.2
10709,1,3576.2
10706,5,3576.2
10707,2,3576.2
10710,1,3576.2
10707,5,3576.3
10709,2,3576.3
10711,1,3576.3
10709,5,3576.3
10710,2,3576.3
10712,1,3576.3
10710,5,3576.4
10711,2,3576.4
10713,1,3576.4
10711,5,3576.4
10712,2,3576.5
10714,1,3576.5
10712,5,3576.5
10713,2,3576.5
10715,1,3576.5
10713,5,3576.6
10714,2,3576.6
10716,1,3576.6
10714,5,3576.6
10715,2,3576.7
10717,1,3576.7
10715,5,3576.7
10716,2,3576.7
10718,1,3576.7
10716,5,3576.8
10717,2,3576.8
10719,1,3576.8
10717,5,3576.8
10718,2,3576.9
10720,1,3576.9
10718,5,3576.9
10719,2,3576.9
10721,1,3576.9
10719,5,3577
10697,3,3577
10722,1,3577
10720,2,3577
10697,5,3577
10723,1,3577
10720,5,3577.1
10721,2,3577.1
10724,1,3577.1
10721,5,3577.1
10723,2,3577.1
10725,1,3577.1
10723,5,3577.2
10724,2,3577.2
10726,1,3577.2
10724,5,3577.2
10725,2,3577.3
10727,1,3577.3
10725,5,3577.3
10726,2,3577.3
10728,1,3577.3
10726,5,3577.3
10727,2,3577.4
10729,1,3577.4
10727,5,3577.4
10728,2,3577.4
10730,1,3577.4
10728,5,3577.5
10729,2,3577.5
10731,1,3577.5
10729,5,3577.5
10730,2,3577.6
10730,5,3577.6
10732,1,3577.6
10731,2,3577.6
10733,1,3577.7
10731,5,3577.7
10704,3,3577.7
10734,1,3577.7
10732,2,3577.7
10704,5,3577.7
10735,1,3577.7
10732,5,3577.8
10733,2,3577.8
10736,1,3577.8
10733,5,3577.8
10735,2,3577.8
10737,1,3577.8
10735,5,3577.9
10736,2,3577.9
10738,1,3577.9
10736,5,3577.9
10722,3,3577.9
10739,1,3577.9
10698,4,3577.9
10737,2,3578
10740,1,3578
10722,5,3578
10698,5,3578
10738,2,3578
10741,1,3578
10737,5,3578
10742,1,3578
10738,5,3578.1
10741,2,3578.1
10743,1,3578.1
10734,3,3578.1
10744,1,3578.1
10741,5,3578.1
10742,2,3578.2
10734,5,3578.2
10745,1,3578.2
10742,5,3578.2
10743,2,3578.2
10746,1,3578.2
10743,5,3578.3
10745,2,3578.3
10747,1,3578.3
10745,5,3578.3
10746,2,3578.3
10748,1,3578.3
10746,5,3578.4
10747,2,3578.4
10749,1,3578.4
10747,5,3578.4
10748,2,3578.5
10750,1,3578.5
10748,5,3578.5
10749,2,3578.5
10708,4,3578.6
10749,5,3578.6
10751,1,3578.6
10752,1,3578.6
10708,5,3578.6
10750,2,3578.6
10750,5,3578.6
10752,2,3578.7
10753,1,3578.7
10754,1,3578.7
10752,5,3578.7
10753,2,3578.7
10755,1,3578.7
10753,5,3578.8
10754,2,3578.8
10756,1,3578.8
10754,5,3578.8
10755,2,3578.9
10757,1,3578.9
10755,5,3578.9
10756,2,3578.9
10758,1,3578.9
10756,5,3579
10757,2,3579
10759,1,3579
10739,3,3579
10757,5,3579
10760,1,3579
10758,2,3579.1
10761,1,3579.1
10739,5,3579.1
10758,5,3579.1
10759,2,3579.1
10759,5,3579.2
10762,1,3579.2
10740,4,3579.2
10763,1,3579.2
10740,5,3579.3
10744,3,3580
10764,1,3580
10744,5,3580.1
10751,4,3580.1
10765,1,3580.1
10751,5,3580.2
10761,2,3580.9
10766,1,3580.9
10761,5,3580.9
10760,3,3582.5
10767,1,3582.5
10760,5,3582.5
10764,3,3582.9
10768,1,3582.9
10764,5,3582.9
10762,2,3582.9
10769,1,3582.9
10762,5,3583
10767,3,3583.2
10770,1,3583.2
10767,5,3583.2
10768,3,3583.6
10771,1,3583.6
10768,5,3583.6
10770,3,3583.8
10772,1,3583.8
10770,5,3583.9
10763,4,3584.3
10773,1,3584.3
10771,3,3584.3
10774,1,3584.3
10763,5,3584.4
10771,5,3584.4
10772,3,3584.6
10775,1,3584.6
10772,5,3584.6
10766,2,3585.1
10776,1,3585.1
10766,5,3585.1
10774,3,3585.2
10777,1,3585.2
10774,5,3585.2
10765,4,3585.2
10778,1,3585.2
10765,5,3585.3
10775,3,3585.9
10779,1,3585.9
10775,5,3586
10773,4,3586.2
10780,1,3586.2
10773,5,3586.3
10778,4,3586.7
10781,1,3586.7
10778,5,3586.8
10777,3,3586.8
10782,1,3586.8
10777,5,3586.9
10769,2,3587.2
10783,1,3587.2
10769,5,3587.2
10779,3,3587.2
10784,1,3587.2
10779,5,3587.3
10780,4,3587.7
10785,1,3587.7
10780,5,3587.7
10782,3,3588.3
10786,1,3588.3
10782,5,3588.4
10781,4,3588.5
10787,1,3588.5
10781,5,3588.5
10784,3,3588.9
10788,1,3588.9
10784,5,3588.9
10776,2,3589.1
10789,1,3589.1
10776,5,3589.1
10785,4,3589.3
10790,1,3589.3
10785,5,3589.4
10786,3,3589.9
10791,1,3589.9
10786,5,3590
10788,3,3590
10792,1,3590
10788,5,3590
10783,2,3590.8
10793,1,3590.8
10783,5,3590.8
10787,4,3591.5
10794,1,3591.5
10787,5,3591.5
10790,4,3591.6
10795,1,3591.6
10790,5,3591.7
10791,3,3591.8
10796,1,3591.8
10791,5,3591.8
10794,4,3591.8
10797,1,3591.8
10794,5,3591.9
10795,4,3592.1
10798,1,3592.1
10795,5,3592.1
10797,4,3592.2
10799,1,3592.2
10797,5,3592.3
10789,2,3592.5
10800,1,3592.5
10789,5,3592.6
10798,4,3593.2
10801,1,3593.2
10798,5,3593.3
10799,4,3593.7
10802,1,3593.7
10799,5,3593.7
10801,4,3593.8
10803,1,3593.8
10801,5,3593.8
10792,3,3594.2
10804,1,3594.2
10792,5,3594.2
10796,3,3594.3
10805,1,3594.3
10796,5,3594.3
10793,2,3594.4
10806,1,3594.4
10793,5,3594.5
10802,4,3595.4
10807,1,3595.4
10802,5,3595.4
10803,4,3595.4
10808,1,3595.4
10803,5,3595.5
10804,3,3595.5
10809,1,3595.6
10804,5,3595.6
10805,3,3595.6
10810,1,3595.6
10805,5,3595.6
10807,4,3595.8
10811,1,3595.8
10807,5,3595.8
10809,3,3596
10812,1,3596
10809,5,3596
10808,4,3596.1
10813,1,3596.1
10808,5,3596.1
10800,2,3596.3
10814,1,3596.3
10800,5,3596.3
10811,4,3596.3
10815,1,3596.3
10811,5,3596.3
10810,3,3597
10816,1,3597
10810,5,3597
10813,4,3597.2
10817,1,3597.2
10813,5,3597.3
10812,3,3597.4
10818,1,3597.4
10812,5,3597.5
10816,3,3597.6
10819,1,3597.6
10816,5,3597.6
10815,4,3597.7
10820,1,3597.7
10815,5,3597.7
10817,4,3598.2
10821,1,3598.2
10817,5,3598.2
10806,2,3598.2
10822,1,3598.2
10806,5,3598.2
10818,3,3598.8
10823,1,3598.8
10818,5,3598.8
10819,3,3599.2
10824,1,3599.2
10819,5,3599.2
10823,3,3600
10825,1,3600
10823,5,3600
10814,2,3600.3
10826,1,3600.3
10814,5,3600.3
10820,4,3601.8
10827,1,3601.8
10820,5,3601.9
10822,2,3602
10828,1,3602
10822,5,3602
10821,4,3602.8
10829,1,3602.8
10821,5,3602.8
10826,2,3603.7
10830,1,3603.7
10826,5,3603.8
10824,3,3604.2
10831,1,3604.2
10824,5,3604.2
10825,3,3604.5
10832,1,3604.5
10825,5,3604.5
10831,3,3605.2
10833,1,3605.2
10831,5,3605.2
10828,2,3605.7
10834,1,3605.7
10828,5,3605.7
10827,4,3606.9
10835,1,3606.9
10827,5,3606.9
10829,4,3607.1
10836,1,3607.1
10829,5,3607.1
10832,3,3607.2
10837,1,3607.2
10832,5,3607.3
10833,3,3607.3
10838,1,3607.3
10833,5,3607.3
10830,2,3607.5
10839,1,3607.5
10830,5,3607.6
10837,3,3609.4
10840,1,3609.4
10834,2,3609.4
10841,1,3609.4
10837,5,3609.4
10834,5,3609.4
10838,3,3609.6
10842,1,3609.6
10838,5,3609.6
10840,3,3609.7
10843,1,3609.7
10840,5,3609.7
10835,4,3611.1
10844,1,3611.1
10835,5,3611.2
10839,2,3611.4
10845,1,3611.4
10839,5,3611.5
10841,2,3611.5
10846,1,3611.5
10841,5,3611.5
10845,2,3611.6
10847,1,3611.6
10845,5,3611.6
10846,2,3611.6
10848,1,3611.6
10846,5,3611.7
10847,2,3611.7
10849,1,3611.7
10847,5,3611.7
10848,2,3611.8
10850,1,3611.8
10848,5,3611.8
10842,3,3611.8
10851,1,3611.8
10849,2,3611.8
10852,1,3611.8
10842,5,3611.8
10849,5,3611.9
10850,2,3611.9
10853,1,3611.9
10850,5,3611.9
10852,2,3612
10854,1,3612
10852,5,3612
10853,2,3612
10855,1,3612
10853,5,3612.1
10854,2,3612.1
10856,1,3612.1
10854,5,3612.1
10855,2,3612.1
10857,1,3612.1
10855,5,3612.2
10856,2,3612.2
10858,1,3612.2
10856,5,3612.2
10857,2,3612.3
10857,5,3612.3
10859,1,3612.3
10858,2,3612.3
10860,1,3612.3
10858,5,3612.4
10859,2,3612.4
10861,1,3612.4
10859,5,3612.5
10860,2,3612.5
10862,1,3612.5
10860,5,3612.5
10861,2,3612.5
10863,1,3612.5
10861,5,3612.6
10862,2,3612.6
10864,1,3612.6
10862,5,3612.6
10863,2,3612.7
10865,1,3612.7
10863,5,3612.7
10864,2,3612.7
10866,1,3612.7
10864,5,3612.8
10865,2,3612.8
10867,1,3612.8
10865,5,3612.8
10866,2,3612.9
10868,1,3612.9
10866,5,3612.9
10867,2,3612.9
10869,1,3612.9
10867,5,3613
10836,4,3613
10870,1,3613
10868,2,3613
10836,5,3613
10844,4,3613
10871,1,3613
10868,5,3613
10869,2,3613.1
10872,1,3613.1
10844,5,3613.1
10873,1,3613.1
10869,5,3613.1
10871,2,3613.1
10874,1,3613.1
10843,3,3613.1
10875,1,3613.2
10871,5,3613.2
10872,2,3613.2
10876,1,3613.2
10843,5,3613.2
10872,5,3613.2
10874,2,3613.2
10874,5,3613.3
10876,2,3613.3
10876,5,3613.3
10877,1,3613.4
10878,1,3613.4
10877,2,3613.4
10879,1,3613.4
10877,5,3613.5
10878,2,3613.5
10880,1,3613.5
10878,5,3613.5
10879,2,3613.6
10881,1,3613.6
10879,5,3613.6
10880,2,3613.6
10882,1,3613.6
10880,5,3613.7
10881,2,3613.7
10883,1,3613.7
10881,5,3613.7
10882,2,3613.8
10884,1,3613.8
10882,5,3613.8
10883,2,3613.8
10885,1,3613.8
10883,5,3613.8
10851,3,3614.6
10886,1,3614.6
10870,4,3614.6
10887,1,3614.6
10851,5,3614.6
10870,5,3614.6
10875,3,3615
10888,1,3615
10875,5,3615
10884,2,3615.7
10889,1,3615.7
10884,5,3615.7
10873,4,3615.9
10890,1,3615.9
10873,5,3615.9
10886,3,3616.3
10891,1,3616.3
10886,5,3616.3
10887,4,3616.5
10892,1,3616.5
10887,5,3616.6
10890,4,3616.7
10893,1,3616.7
10890,5,3616.8
10888,3,3616.9
10894,1,3616.9
10888,5,3616.9
10892,4,3617.2
10895,1,3617.2
10892,5,3617.2
10891,3,3617.6
10896,1,3617.6
10891,5,3617.6
10885,2,3617.7
10897,1,3617.7
10885,5,3617.7
10894,3,3618.4
10898,1,3618.4
10894,5,3618.4
10896,3,3619.2
10899,1,3619.2
10896,5,3619.2
10898,3,3619.7
10900,1,3619.7
10889,2,3619.7
10898,5,3619.7
10901,1,3619.7
10889,5,3619.7
10899,3,3620.1
10902,1,3620.1
10899,5,3620.2
10897,2,3621.5
10903,1,3621.5
10897,5,3621.5
10900,3,3622.8
10904,1,3622.8
10900,5,3622.8
10901,2,3623.2
10905,1,3623.2
10901,5,3623.2
10902,3,3623.5
10906,1,3623.5
10902,5,3623.6
10893,4,3624
10907,1,3624
10893,5,3624
10895,4,3624.1
10908,1,3624.1
10895,5,3624.1
10904,3,3624.7
10909,1,3624.7
10904,5,3624.7
10903,2,3625.1
10910,1,3625.1
10903,5,3625.2
10906,3,3625.2
10911,1,3625.2
10909,3,3625.2
10912,1,3625.2
10906,5,3625.3
10909,5,3625.3
10907,4,3625.5
10913,1,3625.5
10907,5,3625.5
10911,3,3625.6
10914,1,3625.6
10911,5,3625.7
10912,3,3626.4
10915,1,3626.4
10912,5,3626.4
10914,3,3626.5
10916,1,3626.5
10914,5,3626.5
10905,2,3627
10917,1,3627
10905,5,3627.1
10915,3,3627.2
10918,1,3627.2
10915,5,3627.3
10908,4,3628
10919,1,3628
10908,5,3628
10913,4,3628.3
10920,1,3628.3
10913,5,3628.4
10910,2,3629.2
10921,1,3629.2
10910,5,3629.2
10919,4,3630.6
10922,1,3630.6
10919,5,3630.7
10917,2,3631.1
10923,1,3631.1
10917,5,3631.2
10916,3,3631.6
10924,1,3631.6
10916,5,3631.6
10918,3,3632.1
10925,1,3632.1
10918,5,3632.1
10921,2,3633.3
10926,1,3633.3
10921,5,3633.3
10924,3,3634.3
10927,1,3634.3
10924,5,3634.3
10925,3,3635
10928,1,3635
10927,3,3635
10929,1,3635
10925,5,3635
10927,5,3635
10923,2,3635.4
10930,1,3635.4
10923,5,3635.4
10928,3,3635.5
10931,1,3635.5
10928,5,3635.6
10929,3,3635.8
10932,1,3635.8
10929,5,3635.8
10920,4,3636.1
10933,1,3636.1
10922,4,3636.1
10934,1,3636.1
10920,5,3636.1
10922,5,3636.1
10933,4,3636.5
10935,1,3636.5
10933,5,3636.5
10926,2,3637.3
10936,1,3637.3
10926,5,3637.3
10931,3,3638.9
10937,1,3638.9
10931,5,3638.9
10930,2,3639
10938,1,3639
10930,5,3639
10932,3,3640.4
10939,1,3640.4
10932,5,3640.4
10937,3,3640.7
10940,1,3640.7
10936,2,3640.8
10941,1,3640.8
10937,5,3640.8
10936,5,3640.8
10934,4,3641.5
10942,1,3641.5
10934,5,3641.5
10935,4,3641.6
10943,1,3641.6
10935,5,3641.7
10938,2,3642.9
10944,1,3642.9
10938,5,3642.9
10939,3,3643.4
10945,1,3643.4
10939,5,3643.5
10940,3,3643.8
10946,1,3643.8
10940,5,3643.9
10942,4,3644.5
10947,1,3644.5
10942,5,3644.5
10941,2,3644.7
10948,1,3644.7
10941,5,3644.7
10945,3,3644.8
10949,1,3644.8
10945,5,3644.8
10946,3,3645.6
10950,1,3645.6
10946,5,3645.6
10943,4,3645.8
10951,1,3645.8
10943,5,3645.9
10949,3,3646.6
10952,1,3646.6
10949,5,3646.7
10944,2,3646.7
10953,1,3646.7
10944,5,3646.7
10950,3,3646.9
10954,1,3646.9
10950,5,3647
10947,4,3647
10955,1,3647
10947,5,3647
10951,4,3648
10956,1,3648
10951,5,3648
10952,3,3648
10957,1,3648
10952,5,3648
10948,2,3648.5
10958,1,3648.5
10948,5,3648.5
10955,4,3649
10959,1,3649
10955,5,3649.1
10956,4,3649.6
10960,1,3649.6
10956,5,3649.7
10954,3,3650.1
10961,1,3650.1
10954,5,3650.1
10953,2,3650.3
10962,1,3650.3
10953,5,3650.3
10957,3,3650.4
10963,1,3650.4
10957,5,3650.4
10959,4,3650.7
10964,1,3650.7
10959,5,3650.7
10961,3,3651.4
10965,1,3651.4
10961,5,3651.4
10960,4,3651.7
10966,1,3651.7
10960,5,3651.7
10964,4,3651.8
10967,1,3651.8
10964,5,3651.9
10966,4,3652.3
10968,1,3652.3
10966,5,3652.3
10958,2,3652.4
10969,1,3652.4
10958,5,3652.5
10963,3,3653.4
10970,1,3653.4
10963,5,3653.4
10967,4,3653.7
10971,1,3653.7
10967,5,3653.8
10968,4,3653.8
10972,1,3653.8
10968,5,3653.9
10962,2,3654.3
10973,1,3654.3
10962,5,3654.4
10965,3,3655.7
10974,1,3655.7
10965,5,3655.7
10969,2,3656.5
10975,1,3656.5
10969,5,3656.5
10970,3,3656.6
10976,1,3656.6
10970,5,3656.6
10971,4,3657.7
10977,1,3657.7
10971,5,3657.7
10972,4,3657.9
10978,1,3657.9
10972,5,3658
10974,3,3658
10979,1,3658
10974,5,3658
10973,2,3658.1
10980,1,3658.1
10973,5,3658.1
10977,4,3659
10981,1,3659
10977,5,3659.1
10976,3,3659.7
10982,1,3659.7
10976,5,3659.7
10975,2,3660.2
10983,1,3660.2
10979,3,3660.3
10984,1,3660.3
10975,5,3660.3
10979,5,3660.3
10982,3,3660.6
10985,1,3660.6
10982,5,3660.6
10984,3,3661.1
10986,1,3661.1
10984,5,3661.1
10985,3,3662
10987,1,3662
10985,5,3662
10978,4,3662.1
10988,1,3662.1
10978,5,3662.1
10981,4,3662.4
10989,1,3662.4
10980,2,3662.4
10990,1,3662.4
10981,5,3662.4
10980,5,3662.4
10988,4,3662.8
10991,1,3662.8
10988,5,3662.8
10986,3,3662.9
10992,1,3662.9
10987,3,3662.9
10993,1,3662.9
10986,5,3662.9
10987,5,3663
10992,3,3663.9
10994,1,3663.9
10992,5,3663.9
10983,2,3664.6
10995,1,3664.6
10983,5,3664.6
10993,3,3666
10996,1,3666
10993,5,3666
10990,2,3666.3
10997,1,3666.3
10990,5,3666.4
10989,4,3666.9
10998,1,3666.9
10989,5,3666.9
10994,3,3667.2
10999,1,3667.2
10994,5,3667.2
10996,3,3667.3
11000,1,3667.3
10996,5,3667.3
10999,3,3667.3
11001,1,3667.3
10999,5,3667.4
10991,4,3667.4
11002,1,3667.4
10991,5,3667.4
10998,4,3667.6
11003,1,3667.6
10998,5,3667.6
11002,4,3667.9
11004,1,3667.9
11002,5,3667.9
10995,2,3668.2
11005,1,3668.2
10995,5,3668.2
11000,3,3668.5
11006,1,3668.5
11000,5,3668.5
11003,4,3668.8
11007,1,3668.8
11003,5,3668.8
11004,4,3669.2
11008,1,3669.2
11004,5,3669.3
11007,4,3669.5
11009,1,3669.5
11007,5,3669.5
11008,4,3669.9
11010,1,3669.9
11009,4,3669.9
11011,1,3669.9
11008,5,3669.9
11001,3,3669.9
11009,5,3669.9
11012,1,3669.9
11001,5,3670
10997,2,3670.2
11013,1,3670.2
10997,5,3670.3
11010,4,3670.8
11014,1,3670.8
11010,5,3670.8
11006,3,3671.3
11015,1,3671.3
11006,5,3671.4
11012,3,3671.7
11016,1,3671.7
11012,5,3671.7
11011,4,3671.9
11017,1,3671.9
11011,5,3672
11005,2,3672
11018,1,3672
11005,5,3672
11014,4,3672.1
11019,1,3672.1
11014,5,3672.2
11017,4,3672.3
11020,1,3672.3
11017,5,3672.3
11019,4,3672.4
11021,1,3672.4
11019,5,3672.4
11015,3,3673.2
11022,1,3673.2
11015,5,3673.3
11016,3,3673.8
11023,1,3673.8
11016,5,3673.8
11013,2,3673.9
11024,1,3673.9
11013,5,3673.9
11022,3,3674
11025,1,3674
11020,4,3674
11026,1,3674
11022,5,3674
11020,5,3674
11021,4,3675
11027,1,3675
11021,5,3675
11023,3,3675.2
11028,1,3675.2
11023,5,3675.2
11018,2,3675.7
11029,1,3675.7
11018,5,3675.8
11025,3,3676.2
11030,1,3676.2
11025,5,3676.2
11026,4,3676.3
11031,1,3676.3
11026,5,3676.3
11028,3,3676.8
11032,1,3676.8
11028,5,3676.8
11030,3,3676.9
11033,1,3676.9
11030,5,3676.9
11024,2,3677.9
11034,1,3677.9
11024,5,3677.9
11032,3,3678.1
11035,1,3678.1
11032,5,3678.1
11033,3,3678.7
11036,1,3678.7
11033,5,3678.8
11027,4,3679.3
11037,1,3679.3
11027,5,3679.3
11031,4,3679.6
11038,1,3679.6
11031,5,3679.7
11037,4,3679.8
11039,1,3679.8
11037,5,3679.8
11038,4,3679.9
11040,1,3679.9
11029,2,3679.9
11041,1,3679.9
11038,5,3679.9
11029,5,3680
11035,3,3680
11042,1,3680
11035,5,3680
11036,3,3680.3
11043,1,3680.3
11036,5,3680.4
11034,2,3681.8
11044,1,3681.8
11034,5,3681.8
11039,4,3682.6
11045,1,3682.6
11039,5,3682.6
11042,3,3683.3
11046,1,3683.3
11042,5,3683.3
11041,2,3683.7
11047,1,3683.7
11041,5,3683.7
11040,4,3683.9
11048,1,3683.9
11040,5,3683.9
11043,3,3684.4
11049,1,3684.4
11043,5,3684.5
11044,2,3685.7
11050,1,3685.7
11044,5,3685.7
11045,4,3686.4
11051,1,3686.4
11045,5,3686.4
11046,3,3686.6
11052,1,3686.6
11046,5,3686.6
11047,2,3687.9
11053,1,3687.9
11047,5,3687.9
11050,2,3687.9
11054,1,3687.9
11050,5,3688
11053,2,3688
11055,1,3688
11053,5,3688
11054,2,3688
11056,1,3688
11049,3,3688.1
11054,5,3688.1
11057,1,3688.1
11049,5,3688.1
11055,2,3688.1
11058,1,3688.1
11055,5,3688.1
11056,2,3688.2
11059,1,3688.2
11056,5,3688.2
11058,2,3688.2
11060,1,3688.2
11058,5,3688.3
11059,2,3688.3
11061,1,3688.3
11059,5,3688.3
11060,2,3688.4
11062,1,3688.4
11060,5,3688.4
11061,2,3688.4
11063,1,3688.4
11052,3,3688.4
11064,1,3688.4
11061,5,3688.5
11062,2,3688.5
11065,1,3688.5
11052,5,3688.5
11062,5,3688.5
11063,2,3688.5
11066,1,3688.5
11048,4,3688.6
11063,5,3688.6
11067,1,3688.6
11065,2,3688.6
11048,5,3688.6
11051,4,3688.6
11068,1,3688.6
11069,1,3688.6
11065,5,3688.6
11066,2,3688.7
11070,1,3688.7
11051,5,3688.7
11066,5,3688.7
11069,2,3688.7
11071,1,3688.7
11067,4,3688.7
11072,1,3688.7
11069,5,3688.8
11067,5,3688.8
11070,2,3688.8
11073,1,3688.8
11070,5,3688.8
11071,2,3688.9
11074,1,3688.9
11071,5,3688.9
11073,2,3688.9
11075,1,3688.9
11073,5,3688.9
11074,2,3689
11076,1,3689
11074,5,3689
11075,2,3689
11077,1,3689
11075,5,3689.1
11076,2,3689.1
11078,1,3689.1
11076,5,3689.1
11077,2,3689.2
11079,1,3689.2
11077,5,3689.2
11068,4,3689.8
11080,1,3689.8
11068,5,3689.8
11057,3,3690.5
11081,1,3690.5
11057,5,3690.5
11072,4,3690.7
11082,1,3690.7
11072,5,3690.7
11064,3,3690.8
11083,1,3690.8
11064,5,3690.8
11078,2,3690.9
11084,1,3690.9
11078,5,3690.9
11081,3,3691
11085,1,3691
11081,5,3691
11083,3,3691.2
11086,1,3691.2
11083,5,3691.2
11080,4,3691.9
11087,1,3691.9
11080,5,3691.9
11082,4,3692
11088,1,3692
11082,5,3692
11085,3,3692.4
11089,1,3692.4
11085,5,3692.4
11086,3,3692.7
11090,1,3692.7
11086,5,3692.7
11079,2,3692.9
11091,1,3692.9
11079,5,3692.9
11089,3,3693
11092,1,3693
11089,5,3693.1
11087,4,3693.7
11093,1,3693.7
11087,5,3693.7
11088,4,3693.8
11094,1,3693.8
11088,5,3693.9
11090,3,3694.1
11095,1,3694.1
11090,5,3694.1
11092,3,3694.4
11096,1,3694.4
11092,5,3694.5
11095,3,3694.8
11097,1,3694.8
11095,5,3694.8
11093,4,3694.8
11098,1,3694.8
11093,5,3694.9
11084,2,3695
11099,1,3695
11084,5,3695.1
11096,3,3697.1
11100,1,3697.1
11096,5,3697.1
11091,2,3697.1
11101,1,3697.1
11091,5,3697.2
11097,3,3697.8
11102,1,3697.8
11097,5,3697.9
11100,3,3698.1
11103,1,3698.1
11102,3,3698.1
11104,1,3698.1
11100,5,3698.1
11102,5,3698.2
11103,3,3698.3
11105,1,3698.3
11103,5,3698.3
11104,3,3698.6
11106,1,3698.6
11104,5,3698.6
11099,2,3699
11107,1,3699
11099,5,3699.1
11094,4,3699.3
11108,1,3699.3
11094,5,3699.4
11098,4,3700.3
11109,1,3700.3
11098,5,3700.3
11108,4,3700.6
11110,1,3700.6
11108,5,3700.6
11105,3,3700.9
11111,1,3700.9
11105,5,3701
11101,2,3701
11112,1,3701
11101,5,3701
11109,4,3701.2
11113,1,3701.2
11109,5,3701.2
11106,3,3702
11114,1,3702
11106,5,3702
11110,4,3702
11115,1,3702
11110,5,3702
11107,2,3702.8
11116,1,3702.8
11111,3,3702.8
11107,5,3702.8
11111,5,3702.9
11114,3,3703
11117,1,3703
11118,1,3703
11114,5,3703
11117,3,3703.5
11119,1,3703.5
11117,5,3703.5
11118,3,3703.7
11120,1,3703.7
11118,5,3703.8
11113,4,3703.9
11121,1,3703.9
11113,5,3703.9
11119,3,3704.3
11122,1,3704.3
11119,5,3704.3
11112,2,3704.9
11123,1,3704.9
11112,5,3704.9
11120,3,3705.8
11124,1,3705.8
11120,5,3705.8
11115,4,3706.3
11125,1,3706.3
11121,4,3706.3
11115,5,3706.3
11121,5,3706.3
11126,1,3706.4
11116,2,3706.6
11127,1,3706.6
11116,5,3706.7
11125,4,3707
11128,1,3707
11125,5,3707
11122,3,3707.1
11129,1,3707.1
11122,5,3707.1
11124,3,3708
11130,1,3708
11124,5,3708.1
11126,4,3708.3
11131,1,3708.3
11126,5,3708.4
11123,2,3708.4
11132,1,3708.4
11123,5,3708.4
11129,3,3708.4
11129,5,3708.4
11133,1,3708.5
11130,3,3709.2
11134,1,3709.2
11130,5,3709.3
11128,4,3709.6
11135,1,3709.6
11128,5,3709.6
11131,4,3709.7
11136,1,3709.7
11131,5,3709.7
11127,2,3710.1
11137,1,3710.1
11127,5,3710.1
11133,3,3710.3
11138,1,3710.3
11133,5,3710.3
11134,3,3710.7
11139,1,3710.7
11134,5,3710.7
11138,3,3711.7
11140,1,3711.7
11138,5,3711.7
11139,3,3711.9
11141,1,3711.9
11139,5,3711.9
11132,2,3712
11142,1,3712
11140,3,3712.1
11132,5,3712.1
11143,1,3712.1
11140,5,3712.1
11141,3,3712.4
11144,1,3712.4
11141,5,3712.4
11135,4,3713.6
11145,1,3713.6
11135,5,3713.6
11137,2,3713.8
11146,1,3713.8
11137,5,3713.9
11143,3,3714
11147,1,3714
11143,5,3714
11136,4,3715.2
11148,1,3715.2
11136,5,3715.2
11142,2,3715.6
11149,1,3715.6
11142,5,3715.7
11145,4,3715.8
11150,1,3715.8
11145,5,3715.8
11144,3,3716.1
11151,1,3716.1
11144,5,3716.2
11148,4,3716.2
11152,1,3716.2
